date,price,market_cap,volume,cryptocurrency,symbol,percent_change_24h
2022-09-01,0.0056,778324601.83,229667438.8,Dogecoin,DOGE,-12.2905
2022-10-01,0.0065,908692310.37,371717747.74,Dogecoin,DOGE,16.7498
2022-11-01,0.0055,772031712.62,191590604.94,Dogecoin,DOGE,-15.0393
2022-12-01,0.0059,823445510.71,250594730.89,Dogecoin,DOGE,6.6595
2023-01-01,0.0064,896407314.43,964118526.09,Dogecoin,DOGE,8.8606
2023-02-01,0.0072,1012943199.63,545969706.04,Dogecoin,DOGE,13.0003
2023-03-01,0.0067,938023763.67,152405394.21,Dogecoin,DOGE,-7.3962
2023-04-01,0.0074,1029487431.69,958084346.42,Dogecoin,DOGE,9.7507
2023-05-01,0.0076,1064048225.01,468677083.88,Dogecoin,DOGE,3.3571
2023-06-01,0.0064,898394538.45,332968879.9,Dogecoin,DOGE,-15.5682
2023-07-01,0.0072,1002352453.17,668053914.8,Dogecoin,DOGE,11.5715
2023-08-01,0.0072,1002113120.67,771586264.1,Dogecoin,DOGE,-0.0239
2023-09-01,0.0073,1025883062.22,847495109.99,Dogecoin,DOGE,2.372
2023-10-01,0.007,981218720.75,706305455.26,Dogecoin,DOGE,-4.3537
2023-11-01,0.0071,991356805.16,160955844.83,Dogecoin,DOGE,1.0332
2023-12-01,0.0069,965483212.38,358330967.73,Dogecoin,DOGE,-2.6099
2024-01-01,0.0069,966503570.74,359005132.09,Dogecoin,DOGE,0.1057
2024-02-01,0.0076,1061405564.79,277149839.2,Dogecoin,DOGE,9.8191
2024-03-01,0.0076,1064795049.85,637959669.1,Dogecoin,DOGE,0.3193
2024-04-01,0.0072,1010377203.58,519259569.74,Dogecoin,DOGE,-5.1106
2024-05-01,0.0081,1138114900.62,337810715.08,Dogecoin,DOGE,12.6426
2024-06-01,0.0068,945290821.1,629954419.63,Dogecoin,DOGE,-16.9424
2024-07-01,0.0078,1091695879.5,245903385.71,Dogecoin,DOGE,15.4878
2024-08-01,0.008,1126510637.68,573690240.34,Dogecoin,DOGE,3.1891
2024-09-01,0.0076,1069063537.94,196117184.0,Dogecoin,DOGE,-5.0996
2024-10-01,0.0073,1024525080.59,521137103.37,Dogecoin,DOGE,-4.1661
2024-11-01,0.0072,1005163658.04,613718823.56,Dogecoin,DOGE,-1.8898
2024-12-01,0.0077,1072476758.54,773762117.34,Dogecoin,DOGE,6.6967
2025-01-01,0.0083,1160796597.11,880462270.99,Dogecoin,DOGE,8.2351
2025-02-01,0.0084,1177391841.7,664759930.16,Dogecoin,DOGE,1.4296
2025-03-01,0.0082,1141268473.94,39561343.68,Dogecoin,DOGE,-3.0681
2025-04-01,0.0074,1031199909.82,870239346.9,Dogecoin,DOGE,-9.6444
2025-05-01,0.0085,1192496840.56,96605714.57,Dogecoin,DOGE,15.6417
2025-06-01,0.0077,1081517245.93,395402442.35,Dogecoin,DOGE,-9.3065
2025-07-01,0.0088,1231039014.83,164978668.98,Dogecoin,DOGE,13.8252
2025-08-01,0.0075,1055400352.84,695029512.08,Dogecoin,DOGE,-14.2675
2025-09-01,0.0073,1016253819.59,950106152.5,Dogecoin,DOGE,-3.7092
2025-10-01,0.0076,1069620982.2,675728051.02,Dogecoin,DOGE,5.2514
2025-11-01,0.0085,1195132787.01,594079589.4,Dogecoin,DOGE,11.7342
2025-12-01,0.0087,1218808927.36,489988565.74,Dogecoin,DOGE,1.981
2026-01-01,0.008,1121834706.65,942129316.74,Dogecoin,DOGE,-7.9565
2026-02-01,0.0091,1273718161.95,779047396.14,Dogecoin,DOGE,13.5388
2026-03-01,0.0088,1229257748.89,302668808.94,Dogecoin,DOGE,-3.4906
2026-04-01,0.009,1264400298.55,820948471.11,Dogecoin,DOGE,2.8588
2026-05-01,0.0086,1200957288.29,806428609.16,Dogecoin,DOGE,-5.0176
2026-06-01,0.0091,1278289269.12,2331181.92,Dogecoin,DOGE,6.4392
2026-07-01,0.0086,1199007188.74,942271136.1,Dogecoin,DOGE,-6.2022
2026-08-01,0.0088,1237516203.06,14779994.48,Dogecoin,DOGE,3.2117
2026-09-01,0.0084,1179236437.65,794076282.21,Dogecoin,DOGE,-4.7094
2026-10-01,0.0079,1110264149.38,849470325.52,Dogecoin,DOGE,-5.8489
2026-11-01,0.0088,1235649928.99,803996587.81,Dogecoin,DOGE,11.2933
2026-12-01,0.0077,1084919296.5,590944609.87,Dogecoin,DOGE,-12.1985
2014-01-01,2.0637,2476460616.22,694915266.29,Polkadot,DOT,0.0
2014-02-01,2.0784,2494022167.97,975652132.59,Polkadot,DOT,0.7091
2014-03-01,1.8828,2259312730.29,122853919.12,Polkadot,DOT,-9.4109
2014-04-01,1.9618,2354200436.39,245089733.97,Polkadot,DOT,4.1998
2014-05-01,1.9123,2294732881.68,809265254.83,Polkadot,DOT,-2.526
2014-06-01,2.0938,2512616404.87,420288433.02,Polkadot,DOT,9.4949
2014-07-01,1.9978,2397321143.13,694477694.73,Polkadot,DOT,-4.5887
2014-08-01,2.1003,2520364944.19,622450827.35,Polkadot,DOT,5.1326
2014-09-01,1.9653,2358375989.91,151372217.21,Polkadot,DOT,-6.4272
2014-10-01,2.0032,2403823283.91,389185574.57,Polkadot,DOT,1.9271
2014-11-01,1.8871,2264487439.69,574207822.61,Polkadot,DOT,-5.7964
2014-12-01,2.0378,2445356472.71,313757299.82,Polkadot,DOT,7.9872
2015-01-01,1.9508,2341011836.36,131787104.72,Polkadot,DOT,-4.2671
2015-02-01,2.1623,2594753199.0,619300847.32,Polkadot,DOT,10.839
2015-03-01,2.1648,2597704656.7,578477279.91,Polkadot,DOT,0.1137
2015-04-01,2.1079,2529492358.39,478948823.94,Polkadot,DOT,-2.6259
2015-05-01,2.2538,2704541352.36,383385282.3,Polkadot,DOT,6.9203
2015-06-01,1.9127,2295186524.57,959751213.09,Polkadot,DOT,-15.1358
2015-07-01,2.0063,2407614263.19,460527519.29,Polkadot,DOT,4.8984
2015-08-01,2.1292,2555044767.23,63989372.5,Polkadot,DOT,6.1235
2015-09-01,2.0276,2433155857.18,198371556.57,Polkadot,DOT,-4.7705
2015-10-01,2.2613,2713523480.32,161617328.81,Polkadot,DOT,11.5228
2015-11-01,2.3002,2760248164.13,517111348.36,Polkadot,DOT,1.7219
2015-12-01,1.9667,2360087943.55,711176661.14,Polkadot,DOT,-14.4973
2016-01-01,2.2371,2684531224.72,671825730.46,Polkadot,DOT,13.7471
2016-02-01,1.9842,2381050571.68,813655209.45,Polkadot,DOT,-11.3048
2016-03-01,2.1063,2527503792.55,313059391.59,Polkadot,DOT,6.1508
2016-04-01,2.4185,2902231739.43,38557486.06,Polkadot,DOT,14.826
2016-05-01,2.0037,2404406282.54,789694500.2,Polkadot,DOT,-17.1532
2016-06-01,2.027,2432446844.76,700996494.01,Polkadot,DOT,1.1662
2016-07-01,2.2463,2695601466.88,236620073.74,Polkadot,DOT,10.8185
2016-08-01,2.3088,2770550244.95,916821352.45,Polkadot,DOT,2.7804
2016-09-01,2.2158,2658940259.88,661783579.5,Polkadot,DOT,-4.0284
2016-10-01,2.0492,2459094722.47,880488649.51,Polkadot,DOT,-7.516
2016-11-01,2.4182,2901884427.83,140014766.83,Polkadot,DOT,18.0062
2016-12-01,2.1899,2627853031.06,650216160.38,Polkadot,DOT,-9.4432
2017-01-01,9.3149,11177918425.58,430127067.37,Polkadot,DOT,325.3631
2017-02-01,9.3596,11231512955.43,191013655.75,Polkadot,DOT,0.4795
2017-03-01,10.4831,12579747981.3,424727811.84,Polkadot,DOT,12.004
2017-04-01,10.6769,12812244824.67,960514863.4,Polkadot,DOT,1.8482
2017-05-01,9.7813,11737573869.74,552013777.25,Polkadot,DOT,-8.3878
2017-06-01,10.761,12913234681.08,289142171.41,Polkadot,DOT,10.0162
2017-07-01,9.6506,11580734503.76,812514322.61,Polkadot,DOT,-10.3189
2017-08-01,9.372,11246424891.02,386586344.66,Polkadot,DOT,-2.8868
2017-09-01,9.0687,10882436482.03,51893756.24,Polkadot,DOT,-3.2365
2017-10-01,10.5157,12618879769.2,869903195.19,Polkadot,DOT,15.9564
2017-11-01,9.2949,11153872953.94,569250990.9,Polkadot,DOT,-11.6096
2017-12-01,10.0522,12062646705.68,576786746.7,Polkadot,DOT,8.1476
2018-01-01,4.971,5965254664.08,628492792.28,Polkadot,DOT,-50.5477
2018-02-01,5.4363,6523595026.29,124375069.51,Polkadot,DOT,9.3599
2018-03-01,5.0269,6032325980.56,581158891.27,Polkadot,DOT,-7.5306
2018-04-01,5.383,6459623762.45,985026926.74,Polkadot,DOT,7.0835
2018-05-01,4.5079,5409518386.32,216027201.28,Polkadot,DOT,-16.2564
2018-06-01,5.2311,6277371972.49,466539251.36,Polkadot,DOT,16.0431
2018-07-01,5.4423,6530781455.39,268138095.95,Polkadot,DOT,4.0369
2018-08-01,5.45,6539948090.16,637640628.01,Polkadot,DOT,0.1404
2018-09-01,5.2629,6315524778.75,828449808.23,Polkadot,DOT,-3.4316
2018-10-01,5.3623,6434800492.09,700195871.11,Polkadot,DOT,1.8886
2018-11-01,5.3651,6438114494.5,310752643.76,Polkadot,DOT,0.0515
2018-12-01,5.3008,6361015589.93,681769917.31,Polkadot,DOT,-1.1975
2019-01-01,6.4015,7681808795.02,915472412.96,Polkadot,DOT,20.7639
2019-02-01,6.0656,7278757958.72,419215284.7,Polkadot,DOT,-5.2468
2019-03-01,5.748,6897548800.08,73610232.48,Polkadot,DOT,-5.2373
2019-04-01,6.1718,7406131724.09,970279232.65,Polkadot,DOT,7.3734
2019-05-01,6.3191,7582929614.24,196116421.53,Polkadot,DOT,2.3872
2019-06-01,6.4902,7788286317.18,196326047.42,Polkadot,DOT,2.7081
2019-07-01,6.1167,7340008944.92,665249308.3,Polkadot,DOT,-5.7558
2019-08-01,5.7585,6910197702.7,267526269.37,Polkadot,DOT,-5.8557
2019-09-01,6.4145,7697417364.59,319077340.71,Polkadot,DOT,11.3921
2019-10-01,5.4965,6595838816.4,923577291.5,Polkadot,DOT,-14.311
2019-11-01,5.5869,6704257705.89,140529961.04,Polkadot,DOT,1.6437
2019-12-01,6.2732,7527822416.85,46088625.31,Polkadot,DOT,12.2842
2020-01-01,6.8025,8163040906.35,970758780.65,Polkadot,DOT,8.4383
2020-02-01,7.5427,9051296604.4,244280211.37,Polkadot,DOT,10.8814
2020-03-01,7.5847,9101633565.06,489203009.0,Polkadot,DOT,0.5561
2020-04-01,7.4957,8994857859.32,510385395.82,Polkadot,DOT,-1.1731
2020-05-01,7.0851,8502127274.83,575260172.39,Polkadot,DOT,-5.4779
2020-06-01,6.7704,8124440411.85,817143414.91,Polkadot,DOT,-4.4423
2020-07-01,6.4694,7763318067.78,215386486.44,Polkadot,DOT,-4.4449
2020-08-01,6.7983,8157951845.57,520671122.71,Polkadot,DOT,5.0833
2020-09-01,6.578,7893593542.64,167170998.2,Polkadot,DOT,-3.2405
2020-10-01,6.3048,7565771687.96,857066377.44,Polkadot,DOT,-4.153
2020-11-01,7.3474,8816899834.26,887402724.36,Polkadot,DOT,16.5367
2020-12-01,6.3716,7645927459.57,741578499.42,Polkadot,DOT,-13.281
2021-01-01,18.8376,22605117594.53,797162306.26,Polkadot,DOT,195.6491
2021-02-01,21.4831,25779747055.44,535652582.63,Polkadot,DOT,14.0439
2021-03-01,19.4822,23378593849.52,993791406.02,Polkadot,DOT,-9.3141
2021-04-01,20.1699,24203929043.68,918206817.23,Polkadot,DOT,3.5303
2021-05-01,18.8513,22621583165.51,493316098.71,Polkadot,DOT,-6.5376
2021-06-01,21.3287,25594402069.58,113630432.8,Polkadot,DOT,13.1415
2021-07-01,20.5549,24665867380.18,883726647.7,Polkadot,DOT,-3.6279
2021-08-01,20.6077,24729235316.19,497169166.49,Polkadot,DOT,0.2569
2021-09-01,20.2027,24243279820.74,722886890.72,Polkadot,DOT,-1.9651
2021-10-01,18.9928,22791418034.49,927634100.14,Polkadot,DOT,-5.9887
2021-11-01,18.1521,21782468981.27,633187703.51,Polkadot,DOT,-4.4269
2021-12-01,18.652,22382435950.17,953314757.44,Polkadot,DOT,2.7544
2022-01-01,11.9274,14312904362.41,419345228.41,Polkadot,DOT,-36.053
2022-02-01,11.5779,13893472719.65,846936150.09,Polkadot,DOT,-2.9304
2022-03-01,11.4948,13793713135.83,614185874.07,Polkadot,DOT,-0.718
2022-04-01,12.0361,14443269228.62,203863623.06,Polkadot,DOT,4.7091
2022-05-01,12.7557,15306787454.03,118317392.76,Polkadot,DOT,5.9787
2022-06-01,11.9477,14337248107.7,82538217.12,Polkadot,DOT,-6.334
2022-07-01,11.8853,14262419017.87,779772161.06,Polkadot,DOT,-0.5219
2022-08-01,11.1445,13373442524.62,809825433.01,Polkadot,DOT,-6.233
2022-09-01,12.465,14957944459.25,200071598.87,Polkadot,DOT,11.8481
2022-10-01,13.1383,15766014833.18,998431012.69,Polkadot,DOT,5.4023
2022-11-01,12.9485,15538154292.78,698587363.86,Polkadot,DOT,-1.4453
2022-12-01,11.7766,14131937214.17,747842007.68,Polkadot,DOT,-9.0501
2023-01-01,13.2837,15940421759.01,703581547.79,Polkadot,DOT,12.7971
2023-02-01,12.9352,15522256475.95,521746854.83,Polkadot,DOT,-2.6233
2023-03-01,12.8947,15473660032.11,629000322.74,Polkadot,DOT,-0.3131
2023-04-01,13.0724,15686895058.21,172508103.77,Polkadot,DOT,1.3781
2023-05-01,15.3383,18405989785.94,754478387.55,Polkadot,DOT,17.3335
2023-06-01,14.4069,17288336440.98,670804427.47,Polkadot,DOT,-6.0722
2023-07-01,13.4759,16171036700.21,582268574.31,Polkadot,DOT,-6.4627
2023-08-01,13.479,16174834399.67,705328845.69,Polkadot,DOT,0.0235
2023-09-01,14.5351,17442154479.43,607048180.37,Polkadot,DOT,7.8351
2023-10-01,12.8298,15395768086.92,152330496.51,Polkadot,DOT,-11.7324
2023-11-01,13.973,16767621914.21,387166637.51,Polkadot,DOT,8.9106
2023-12-01,14.0973,16916789957.85,261969751.99,Polkadot,DOT,0.8896
2024-01-01,15.5311,18637300466.53,702312246.77,Polkadot,DOT,10.1704
2024-02-01,13.6449,16373883834.55,473292211.91,Polkadot,DOT,-12.1446
2024-03-01,15.2351,18282127044.4,105847493.42,Polkadot,DOT,11.6542
2024-04-01,15.5735,18688183642.55,305944145.65,Polkadot,DOT,2.2211
2024-05-01,15.2209,18265131954.67,116688920.75,Polkadot,DOT,-2.2637
2024-06-01,15.0402,18048266337.36,284203628.11,Polkadot,DOT,-1.1873
2024-07-01,14.7028,17643353048.73,873299058.52,Polkadot,DOT,-2.2435
2024-08-01,15.4171,18500519788.0,959650189.24,Polkadot,DOT,4.8583
2024-09-01,15.9348,19121733429.63,337382788.53,Polkadot,DOT,3.3578
2024-10-01,14.1822,17018590968.7,750822605.89,Polkadot,DOT,-10.9987
2024-11-01,15.168,18201541219.46,242735518.57,Polkadot,DOT,6.9509
2024-12-01,15.154,18184783074.13,369769471.25,Polkadot,DOT,-0.0921
2025-01-01,17.193,20631577411.25,940587622.89,Polkadot,DOT,13.4552
2025-02-01,15.4389,18526666354.19,850645859.25,Polkadot,DOT,-10.2024
2025-03-01,16.3245,19589442113.58,317556839.56,Polkadot,DOT,5.7365
2025-04-01,16.1726,19407085920.81,293684823.63,Polkadot,DOT,-0.9309
2025-05-01,15.7772,18932663049.46,833245321.3,Polkadot,DOT,-2.4446
2025-06-01,15.3632,18435850082.3,108531593.49,Polkadot,DOT,-2.6241
2025-07-01,15.9501,19140115825.3,164705553.82,Polkadot,DOT,3.8201
2025-08-01,15.5269,18632276476.31,605402772.12,Polkadot,DOT,-2.6533
2025-09-01,16.2094,19451290209.9,757279971.45,Polkadot,DOT,4.3957
2025-10-01,17.2525,20702945248.12,190488672.64,Polkadot,DOT,6.4348
2025-11-01,16.6289,19954666773.88,842224946.38,Polkadot,DOT,-3.6144
2025-12-01,15.0659,18079135022.93,229012442.9,Polkadot,DOT,-9.399
2026-01-01,15.6595,18791343181.24,179401292.09,Polkadot,DOT,3.9394
2026-02-01,17.414,20896754912.15,567974615.94,Polkadot,DOT,11.2042
2026-03-01,15.5983,18717927486.92,425676468.96,Polkadot,DOT,-10.4266
2026-04-01,18.2312,21877464180.95,228844749.35,Polkadot,DOT,16.8797
2026-05-01,17.7999,21359846616.1,647878801.91,Polkadot,DOT,-2.366
2026-06-01,16.7068,20048193696.77,890828406.69,Polkadot,DOT,-6.1407
2026-07-01,17.5709,21085096612.79,727770484.15,Polkadot,DOT,5.1721
2026-08-01,18.5026,22203135718.83,298709353.21,Polkadot,DOT,5.3025
2026-09-01,15.5869,18704257365.78,248128212.81,Polkadot,DOT,-15.7585
2026-10-01,15.7624,18914867712.92,639304112.46,Polkadot,DOT,1.126
2026-11-01,15.4798,18575704174.6,468121089.3,Polkadot,DOT,-1.7931
2026-12-01,17.5261,21031341023.71,390305083.0,Polkadot,DOT,13.2196
2014-01-01,0.4841,4840544066.55,672847357.78,Polygon,MATIC,0.0
2014-02-01,0.4938,4938052816.71,350402887.51,Polygon,MATIC,2.0144
2014-03-01,0.4826,4826212506.41,650753306.05,Polygon,MATIC,-2.2649
2014-04-01,0.455,4550078830.04,384536526.39,Polygon,MATIC,-5.7215
2014-05-01,0.4612,4611877149.77,973605274.38,Polygon,MATIC,1.3582
2014-06-01,0.4823,4822689504.03,451848744.5,Polygon,MATIC,4.5711
2014-07-01,0.4856,4855749882.63,759478846.15,Polygon,MATIC,0.6855
2014-08-01,0.4755,4755344718.78,188385878.43,Polygon,MATIC,-2.0678
2014-09-01,0.4651,4651133736.6,424550412.7,Polygon,MATIC,-2.1914
2014-10-01,0.534,5340392112.88,184092897.21,Polygon,MATIC,14.8191
2014-11-01,0.4828,4827990417.05,352344775.16,Polygon,MATIC,-9.5948
2014-12-01,0.4944,4943861896.56,489240823.15,Polygon,MATIC,2.4
2015-01-01,0.5227,5226768400.71,454661422.15,Polygon,MATIC,5.7224
2015-02-01,0.4809,4809052545.62,554076680.02,Polygon,MATIC,-7.9919
2015-03-01,0.5391,5391326711.84,482104704.99,Polygon,MATIC,12.1079
2015-04-01,0.5272,5272261256.63,661883835.1,Polygon,MATIC,-2.2085
2015-05-01,0.5438,5437543441.06,109571497.27,Polygon,MATIC,3.1349
2015-06-01,0.507,5069991192.68,667169178.51,Polygon,MATIC,-6.7595
2015-07-01,0.522,5220050880.79,306078169.01,Polygon,MATIC,2.9598
2015-08-01,0.5218,5217553229.37,469407745.68,Polygon,MATIC,-0.0478
2015-09-01,0.5416,5416429527.12,997537897.24,Polygon,MATIC,3.8117
2015-10-01,0.5317,5316593279.07,80043842.23,Polygon,MATIC,-1.8432
2015-11-01,0.4948,4947847570.03,189510580.96,Polygon,MATIC,-6.9358
2015-12-01,0.5163,5163027456.72,209575798.05,Polygon,MATIC,4.349
2016-01-01,0.5595,5595403131.38,555477024.04,Polygon,MATIC,8.3745
2016-02-01,0.5788,5788447700.31,40118094.79,Polygon,MATIC,3.4501
2016-03-01,0.5623,5623012815.95,655949675.43,Polygon,MATIC,-2.858
2016-04-01,0.5562,5562337794.81,193419399.01,Polygon,MATIC,-1.079
2016-05-01,0.495,4950207709.11,356026299.86,Polygon,MATIC,-11.0049
2016-06-01,0.5301,5301287293.95,332649724.69,Polygon,MATIC,7.0922
2016-07-01,0.584,5839896370.4,849611131.47,Polygon,MATIC,10.16
2016-08-01,0.5654,5653513949.03,188843235.93,Polygon,MATIC,-3.1915
2016-09-01,0.5114,5114123438.14,268631318.7,Polygon,MATIC,-9.5408
2016-10-01,0.5429,5428676343.2,445235724.8,Polygon,MATIC,6.1507
2016-11-01,0.59,5899953470.77,9672884.65,Polygon,MATIC,8.6813
2016-12-01,0.551,5509547140.69,381163379.71,Polygon,MATIC,-6.6171
2017-01-01,2.6367,26366654283.52,463068372.54,Polygon,MATIC,378.563
2017-02-01,2.4807,24806786798.4,520406640.11,Polygon,MATIC,-5.9161
2017-03-01,2.575,25750240827.08,124200405.63,Polygon,MATIC,3.8032
2017-04-01,2.4818,24818128220.45,287549268.23,Polygon,MATIC,-3.6198
2017-05-01,2.7205,27205170933.93,546950281.6,Polygon,MATIC,9.6181
2017-06-01,2.3823,23822735141.51,43754078.08,Polygon,MATIC,-12.4331
2017-07-01,2.4488,24487597456.69,872249863.95,Polygon,MATIC,2.7909
2017-08-01,2.5927,25926746838.33,77825141.03,Polygon,MATIC,5.8771
2017-09-01,2.4922,24922180163.82,215042748.42,Polygon,MATIC,-3.8746
2017-10-01,2.3216,23215673435.66,462995889.52,Polygon,MATIC,-6.8473
2017-11-01,2.2632,22632342575.34,16969429.88,Polygon,MATIC,-2.5127
2017-12-01,2.5211,25211308197.18,502645667.46,Polygon,MATIC,11.395
2018-01-01,1.133,11329613128.67,317301875.77,Polygon,MATIC,-55.0614
2018-02-01,1.1886,11886227604.31,825874793.74,Polygon,MATIC,4.9129
2018-03-01,1.2491,12491256111.81,122594758.73,Polygon,MATIC,5.0902
2018-04-01,1.2818,12817807265.09,539278388.39,Polygon,MATIC,2.6142
2018-05-01,1.3226,13225912083.91,697373905.37,Polygon,MATIC,3.1839
2018-06-01,1.1313,11313080349.18,11957496.84,Polygon,MATIC,-14.4628
2018-07-01,1.2429,12428930312.83,707240605.23,Polygon,MATIC,9.8634
2018-08-01,1.3097,13097131013.04,309686267.73,Polygon,MATIC,5.3762
2018-09-01,1.1657,11657198931.67,811503440.86,Polygon,MATIC,-10.9943
2018-10-01,1.3076,13076399914.23,79413924.71,Polygon,MATIC,12.1745
2018-11-01,1.1859,11858705638.38,632016410.04,Polygon,MATIC,-9.3122
2018-12-01,1.2925,12925241966.57,567107069.71,Polygon,MATIC,8.9937
2019-01-01,1.5682,15681791395.0,944042032.14,Polygon,MATIC,21.3269
2019-02-01,1.6265,16264838925.77,58636955.76,Polygon,MATIC,3.718
2019-03-01,1.3922,13922486753.1,283664007.71,Polygon,MATIC,-14.4013
2019-04-01,1.5614,15613940603.93,680223932.33,Polygon,MATIC,12.1491
2019-05-01,1.3616,13616021654.17,296105950.66,Polygon,MATIC,-12.7957
2019-06-01,1.6396,16395657517.31,410650552.53,Polygon,MATIC,20.4144
2019-07-01,1.5299,15299275600.99,620864468.92,Polygon,MATIC,-6.687
2019-08-01,1.4267,14267407389.2,968287015.42,Polygon,MATIC,-6.7446
2019-09-01,1.5325,15325421042.72,548808245.11,Polygon,MATIC,7.4156
2019-10-01,1.4924,14924393339.89,62224036.7,Polygon,MATIC,-2.6167
2019-11-01,1.5894,15893870332.97,914551499.28,Polygon,MATIC,6.4959
2019-12-01,1.4452,14452095467.19,296163603.51,Polygon,MATIC,-9.0713
2020-01-01,1.6704,16704299204.33,514687352.11,Polygon,MATIC,15.5839
2020-02-01,1.8573,18573328787.31,792126009.33,Polygon,MATIC,11.1889
2020-03-01,1.7339,17339368947.4,115165888.3,Polygon,MATIC,-6.6437
2020-04-01,1.7804,17804272433.89,849602805.77,Polygon,MATIC,2.6812
2020-05-01,1.817,18169724755.01,475357234.52,Polygon,MATIC,2.0526
2020-06-01,1.8003,18002655014.55,141711163.61,Polygon,MATIC,-0.9195
2020-07-01,1.7182,17182253911.81,940518446.37,Polygon,MATIC,-4.5571
2020-08-01,1.6632,16632258260.79,996969741.49,Polygon,MATIC,-3.201
2020-09-01,1.8986,18985852694.34,832630404.16,Polygon,MATIC,14.1508
2020-10-01,1.8908,18907508520.4,152715257.28,Polygon,MATIC,-0.4126
2020-11-01,1.8072,18071750038.72,391685378.33,Polygon,MATIC,-4.4202
2020-12-01,1.6386,16385711901.33,365366333.88,Polygon,MATIC,-9.3297
2021-01-01,4.6311,46310526023.81,742170072.83,Polygon,MATIC,182.6275
2021-02-01,4.7243,47243371384.64,225060214.73,Polygon,MATIC,2.0143
2021-03-01,4.6852,46851966952.42,131080994.17,Polygon,MATIC,-0.8285
2021-04-01,4.8328,48327913805.0,202897909.84,Polygon,MATIC,3.1502
2021-05-01,4.9021,49021136507.58,760701000.68,Polygon,MATIC,1.4344
2021-06-01,5.3281,53280719696.7,771529306.7,Polygon,MATIC,8.6893
2021-07-01,5.4996,54995972473.17,69447071.87,Polygon,MATIC,3.2193
2021-08-01,5.1084,51083585200.67,479435845.89,Polygon,MATIC,-7.114
2021-09-01,5.3536,53535655790.36,544310873.3,Polygon,MATIC,4.8001
2021-10-01,4.968,49679868857.61,83334415.52,Polygon,MATIC,-7.2023
2021-11-01,5.4175,54174603439.65,206462496.85,Polygon,MATIC,9.0474
2021-12-01,5.3148,53147543997.59,905878223.14,Polygon,MATIC,-1.8958
2022-01-01,3.1191,31191014275.76,531192146.71,Polygon,MATIC,-41.3124
2022-02-01,2.9567,29566552839.78,562018275.84,Polygon,MATIC,-5.2081
2022-03-01,2.8054,28054021398.22,985094372.3,Polygon,MATIC,-5.1157
2022-04-01,3.2582,32581533832.96,69574021.5,Polygon,MATIC,16.1386
2022-05-01,2.9468,29467910384.44,371242667.12,Polygon,MATIC,-9.5564
2022-06-01,3.0194,30194278042.77,375447977.64,Polygon,MATIC,2.4649
2022-07-01,3.0071,30071369915.74,164018468.19,Polygon,MATIC,-0.4071
2022-08-01,3.1916,31916148887.23,434137197.96,Polygon,MATIC,6.1347
2022-09-01,3.1407,31406684733.34,912804517.89,Polygon,MATIC,-1.5963
2022-10-01,3.2928,32927531141.02,39837140.26,Polygon,MATIC,4.8424
2022-11-01,2.7035,27034874648.92,680807068.17,Polygon,MATIC,-17.8958
2022-12-01,3.2331,32331278962.08,18296541.23,Polygon,MATIC,19.591
2023-01-01,3.2449,32449381738.51,863422390.08,Polygon,MATIC,0.3653
2023-02-01,3.8049,38048957841.48,55272322.65,Polygon,MATIC,17.2563
2023-03-01,3.5489,35488767937.22,16114580.79,Polygon,MATIC,-6.7287
2023-04-01,3.4815,34814973261.27,104734199.24,Polygon,MATIC,-1.8986
2023-05-01,3.7949,37948854324.2,310464299.47,Polygon,MATIC,9.0015
2023-06-01,3.6922,36921577728.87,842155969.44,Polygon,MATIC,-2.707
2023-07-01,3.7817,37817281793.94,551038195.62,Polygon,MATIC,2.426
2023-08-01,3.7096,37095689964.42,474795744.68,Polygon,MATIC,-1.9081
2023-09-01,3.842,38420159184.12,957675366.93,Polygon,MATIC,3.5704
2023-10-01,3.6781,36780673501.35,741683885.67,Polygon,MATIC,-4.2673
2023-11-01,3.8263,38263004016.69,425183072.64,Polygon,MATIC,4.0302
2023-12-01,3.656,36560437094.93,820144572.48,Polygon,MATIC,-4.4496
2024-01-01,3.477,34769999606.22,823207949.04,Polygon,MATIC,-4.8972
2024-02-01,3.6685,36684599548.96,634030054.92,Polygon,MATIC,5.5065
2024-03-01,3.531,35310113624.95,63984569.07,Polygon,MATIC,-3.7468
2024-04-01,3.9637,39636570128.08,763152528.52,Polygon,MATIC,12.2527
2024-05-01,3.6809,36809100637.96,833231724.29,Polygon,MATIC,-7.1335
2024-06-01,3.8553,38553490775.18,661064925.41,Polygon,MATIC,4.739
2024-07-01,3.3844,33843522382.38,111902513.77,Polygon,MATIC,-12.2167
2024-08-01,3.6619,36618721297.13,683081573.92,Polygon,MATIC,8.2001
2024-09-01,4.1081,41080709590.81,39228876.89,Polygon,MATIC,12.185
2024-10-01,3.9179,39179496850.49,420844956.65,Polygon,MATIC,-4.628
2024-11-01,3.9759,39758990464.72,699826062.1,Polygon,MATIC,1.4791
2024-12-01,3.5001,35000917423.88,137529047.95,Polygon,MATIC,-11.9673
2025-01-01,4.3803,43803278767.54,924681451.33,Polygon,MATIC,25.1489
2025-02-01,3.9984,39983580558.29,289281446.88,Polygon,MATIC,-8.7201
2025-03-01,4.0708,40707624932.82,707236694.73,Polygon,MATIC,1.8109
2025-04-01,4.2728,42727879162.92,305572627.17,Polygon,MATIC,4.9628
